customerID,Churn,Genero,Cliente_Jubilado,Pareja,Dependientes,Meses_Como_Cliente,Servicio_Telefonico,Multiples_Lineas,Servicio_Internet,Seguridad_Online,Copia_Seguridad_Online,Proteccion_Dispositivos,Soporte_Tecnico,Streaming_TV,Streaming_Peliculas,Contrato,Facturacion_Electronica,Metodo_Pago,Cargos_Mensuales,Cargos_Totales,Cuentas_Diarias
7377-DMMRI,True,Hombre,False,False,False,2,True,No,DSL,Yes,No,No,No,No,No,Mensual,True,Electronic check,47.8,92.45,1.59
7379-FNIUJ,False,Hombre,False,False,False,2,True,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Mensual,False,Electronic check,100.2,198.5,3.34
7379-POKDZ,True,Hombre,False,True,False,3,True,No,Fiber optic,No,No,No,No,No,No,Mensual,True,Electronic check,70.3,208.85,2.34
7382-DFJTU,False,Hombre,False,False,False,18,True,No,DSL,No,No,Yes,Yes,No,No,Mensual,False,Credit card (automatic),55.2,1058.1,1.84
7384-GHBPI,True,Hombre,False,True,False,3,False,No phone service,DSL,No,No,No,No,No,Yes,Mensual,True,Electronic check,35.15,99.75,1.17
7389-KBFIT,False,Mujer,False,True,True,2,False,No phone service,DSL,No,Yes,No,No,No,No,Mensual,True,Mailed check,30.25,63.75,1.01
7392-YYPYJ,False,Hombre,False,False,False,22,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Mensual,True,Electronic check,100.65,2415.95,3.36
7394-FKDNK,True,Mujer,False,True,False,9,True,No,Fiber optic,No,No,No,No,Yes,Yes,Mensual,False,Electronic check,89.45,853.1,2.98
7394-LWLYN,False,Mujer,False,False,False,2,True,No,Fiber optic,No,No,No,No,No,No,Mensual,True,Electronic check,70.15,123.8,2.34
7395-IGJOS,True,Hombre,True,True,False,17,True,No,Fiber optic,No,No,No,No,No,Yes,Mensual,False,Bank transfer (automatic),81.5,1329.2,2.72
7395-XWZOY,False,Hombre,False,False,False,20,False,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Mensual,True,Credit card (automatic),55.0,1165.55,1.83
7396-VJUZB,False,Hombre,False,True,True,4,True,No,DSL,No,No,No,No,No,No,Mensual,False,Mailed check,45.25,155.35,1.51
7398-HPYZQ,False,Hombre,False,True,False,71,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bianual,False,Bank transfer (automatic),90.55,6404.0,3.02
7398-LXGYX,False,Hombre,False,True,False,44,True,Yes,Fiber optic,Yes,No,Yes,No,No,No,Mensual,True,Credit card (automatic),84.8,3626.35,2.83
7398-SKNQZ,False,Mujer,False,True,False,3,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mensual,False,Electronic check,94.9,273.2,3.16
7399-QHBJS,False,Mujer,False,True,True,72,True,Yes,DSL,Yes,Yes,No,Yes,No,No,Bianual,False,Credit card (automatic),66.75,4760.3,2.22
7401-JIXNM,False,Mujer,False,True,True,54,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bianual,False,Credit card (automatic),91.3,4965.0,3.04
7401-RUBNK,False,Mujer,False,True,False,18,True,No,Fiber optic,Yes,No,No,No,No,No,Mensual,False,Electronic check,74.8,1438.05,2.49
7402-EYFXX,False,Hombre,True,False,False,26,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mensual,True,Electronic check,93.6,2404.1,3.12
7402-PWYJJ,False,Mujer,False,True,False,53,True,Yes,Fiber optic,No,No,No,Yes,No,Yes,Anual,True,Electronic check,91.15,4862.5,3.04
7404-JLKQG,False,Mujer,False,False,False,3,True,No,DSL,No,No,Yes,No,Yes,No,Mensual,False,Electronic check,57.55,161.45,1.92
7407-SUJIZ,False,Hombre,False,False,False,25,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,False,Mailed check,20.6,541.5,0.69
7408-OFWXJ,False,Mujer,False,True,True,72,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bianual,False,Credit card (automatic),89.8,6510.45,2.99
7409-JURKQ,False,Mujer,False,True,False,53,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Anual,True,Bank transfer (automatic),111.8,5809.75,3.73
7409-KIUTL,True,Mujer,True,False,True,1,True,No,Fiber optic,No,No,No,No,No,No,Mensual,True,Electronic check,71.0,71.0,2.37
7410-KTVFV,True,Hombre,False,True,False,18,True,No,DSL,No,No,Yes,No,No,No,Mensual,True,Mailed check,49.55,878.35,1.65
7410-OIEDU,False,Hombre,False,False,False,10,True,No,Fiber optic,Yes,No,Yes,No,No,No,Mensual,True,Mailed check,79.85,887.35,2.66
7410-YTJIK,True,Mujer,False,False,False,7,True,Yes,Fiber optic,No,No,No,No,No,No,Mensual,False,Mailed check,75.45,480.75,2.52
7416-CKTEP,False,Mujer,False,True,False,57,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,True,Bank transfer (automatic),19.6,1134.25,0.65
7421-ZLUPA,False,Mujer,False,False,False,8,False,No phone service,DSL,No,Yes,No,No,No,No,Mensual,True,Mailed check,29.25,226.95,0.98
7422-WNBTY,False,Hombre,False,True,False,33,True,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Mensual,True,Electronic check,93.35,3092.0,3.11
7426-GSWPO,False,Hombre,True,False,False,64,True,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Mensual,True,Bank transfer (automatic),103.5,6548.65,3.45
7426-RHZGU,False,Hombre,False,False,False,9,True,No,Fiber optic,No,No,No,Yes,Yes,Yes,Mensual,True,Bank transfer (automatic),95.9,827.45,3.2
7426-WEIJX,False,Hombre,True,True,True,60,True,Yes,Fiber optic,Yes,No,No,No,No,No,Mensual,True,Electronic check,80.95,4859.1,2.7
7427-AUFPY,False,Hombre,False,False,False,54,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Credit card (automatic),19.65,1008.7,0.65
7432-FFVAR,False,Mujer,False,True,True,46,True,No,Fiber optic,No,No,Yes,Yes,No,Yes,Anual,False,Bank transfer (automatic),90.95,4236.6,3.03
7432-XWSQO,False,Mujer,False,True,False,71,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bianual,False,Electronic check,90.1,6310.9,3.0
7434-SHXLS,True,Mujer,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,False,Mailed check,20.9,20.9,0.7
7435-ZNUYY,False,Hombre,False,False,False,6,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Anual,False,Mailed check,20.6,116.6,0.69
7439-DKZTW,False,Hombre,False,False,False,1,True,No,Fiber optic,No,No,No,No,Yes,No,Mensual,True,Electronic check,80.55,80.55,2.68
7442-YGZFK,False,Hombre,False,False,False,1,True,Yes,DSL,No,No,No,No,No,No,Mensual,True,Credit card (automatic),49.8,49.8,1.66
7445-WMRBW,False,Mujer,False,False,False,48,True,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Anual,True,Bank transfer (automatic),73.85,3581.4,2.46
7446-KQISO,False,Hombre,False,True,True,45,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Bianual,True,Bank transfer (automatic),109.75,4900.65,3.66
7446-SFAOA,False,Mujer,False,True,False,37,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Anual,True,Bank transfer (automatic),19.85,717.5,0.66
7446-YPODE,False,Hombre,True,False,False,11,True,Yes,DSL,Yes,Yes,No,No,No,No,Mensual,False,Bank transfer (automatic),60.25,662.95,2.01
7449-HVPIV,False,Hombre,False,True,True,55,True,Yes,Fiber optic,No,No,Yes,No,Yes,No,Mensual,True,Credit card (automatic),90.4,5099.15,3.01
7450-NWRTR,True,Hombre,True,False,False,12,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Mensual,True,Electronic check,99.45,1200.15,3.32
7452-FOLON,False,Hombre,False,False,True,39,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Anual,False,Bank transfer (automatic),25.45,958.45,0.85
7455-SDALK,False,Hombre,False,True,True,29,True,No,Fiber optic,No,No,No,No,No,No,Mensual,True,Electronic check,70.75,1974.8,2.36
7459-IMVYU,False,Hombre,False,False,False,38,True,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Mensual,False,Electronic check,69.95,2657.55,2.33
7459-RRWQZ,True,Mujer,False,False,False,15,True,Yes,DSL,Yes,No,No,No,No,Yes,Mensual,True,Bank transfer (automatic),64.65,994.55,2.16
7460-ITWWP,False,Mujer,True,True,False,45,True,No,Fiber optic,No,No,Yes,No,No,Yes,Mensual,True,Electronic check,86.1,3861.45,2.87
7463-IFMQU,False,Mujer,False,True,False,72,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Bank transfer (automatic),20.05,1423.65,0.67
7465-ZZRVX,False,Hombre,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Mensual,True,Electronic check,70.35,70.35,2.34
7469-LKBCI,False,Hombre,False,False,False,16,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Credit card (automatic),18.95,326.8,0.63
7470-DYNOE,False,Hombre,False,False,False,53,True,No,DSL,No,No,Yes,No,No,Yes,Anual,True,Electronic check,61.1,3357.9,2.04
7470-MCQTK,True,Mujer,False,True,False,13,False,No phone service,DSL,No,No,Yes,No,Yes,Yes,Mensual,True,Bank transfer (automatic),48.75,633.4,1.62
7471-MQPOS,False,Hombre,True,True,True,71,True,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Anual,True,Bank transfer (automatic),72.9,5139.65,2.43
7471-WNSUF,False,Hombre,False,True,False,60,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Anual,False,Bank transfer (automatic),24.15,1505.9,0.8
7472-EQOAV,False,Hombre,True,True,True,71,True,No,Fiber optic,Yes,Yes,Yes,No,No,No,Anual,True,Bank transfer (automatic),86.7,6179.35,2.89
7473-ZBDSN,False,Mujer,False,True,True,14,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Mailed check,18.8,255.55,0.63
7479-NITWS,True,Hombre,False,False,False,7,True,Yes,Fiber optic,No,No,Yes,No,Yes,No,Mensual,True,Credit card (automatic),89.35,631.85,2.98
7480-QNVZJ,True,Hombre,True,False,False,50,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mensual,True,Electronic check,95.7,4816.7,3.19
7480-SPLEF,False,Hombre,False,True,True,69,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,True,Bank transfer (automatic),26.0,1796.55,0.87
7481-ATQQS,True,Mujer,True,False,False,49,True,Yes,Fiber optic,No,No,Yes,No,No,Yes,Mensual,True,Credit card (automatic),90.85,4515.85,3.03
7483-IQWIB,False,Hombre,False,True,True,37,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Mensual,True,Electronic check,92.95,3415.25,3.1
7486-KSRVI,True,Hombre,False,False,False,43,True,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Anual,True,Electronic check,100.0,4211.55,3.33
7488-MXJIV,True,Mujer,False,False,False,4,True,Yes,Fiber optic,No,No,No,No,Yes,No,Mensual,True,Electronic check,85.65,321.65,2.86
7491-UYKGO,False,Mujer,True,False,False,53,True,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Anual,True,Mailed check,96.75,5206.55,3.22
7492-TAFJD,False,Hombre,False,True,True,7,False,No phone service,DSL,Yes,Yes,Yes,No,No,No,Bianual,False,Mailed check,38.55,280.0,1.28
7493-GVFIO,False,Hombre,False,False,False,57,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Credit card (automatic),20.55,1252.85,0.68
7493-TPUWZ,True,Hombre,False,False,False,1,True,Yes,Fiber optic,No,Yes,No,No,No,No,Mensual,True,Electronic check,79.15,79.15,2.64
7495-OOKFY,True,Mujer,True,True,False,8,True,Yes,Fiber optic,No,Yes,No,No,No,No,Mensual,True,Credit card (automatic),80.65,633.3,2.69
7501-IWUNG,False,Mujer,False,True,True,61,True,No,DSL,No,No,Yes,Yes,Yes,Yes,Bianual,True,Bank transfer (automatic),73.8,4616.05,2.46
7501-VTYLJ,False,Mujer,False,False,True,2,True,No,DSL,No,Yes,No,No,No,No,Mensual,False,Mailed check,51.55,106.2,1.72
7502-BNYGS,False,Mujer,False,True,False,46,True,No,DSL,No,Yes,No,No,Yes,Yes,Mensual,True,Credit card (automatic),69.1,3168.0,2.3
7503-EPSZW,False,Mujer,False,True,True,64,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,True,Mailed check,24.05,1559.15,0.8
7503-MIOGA,False,Mujer,True,True,False,72,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bianual,True,Bank transfer (automatic),89.85,6697.35,2.99
7503-QQRVF,True,Hombre,True,True,False,16,True,No,Fiber optic,No,Yes,No,No,No,No,Mensual,True,Credit card (automatic),74.3,1178.25,2.48
7503-ZGUZJ,True,Hombre,False,False,False,1,True,Yes,Fiber optic,No,No,No,No,Yes,No,Mensual,True,Mailed check,84.65,84.65,2.82
7504-UWHNB,False,Hombre,False,False,False,25,True,No,Fiber optic,No,No,No,No,No,No,Mensual,False,Electronic check,69.75,1729.35,2.33
7508-DQAKK,False,Mujer,False,False,False,64,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bianual,True,Credit card (automatic),86.4,5442.05,2.88
7508-KBIMB,False,Hombre,False,True,True,24,True,No,DSL,Yes,No,Yes,No,No,No,Anual,True,Credit card (automatic),56.25,1454.25,1.88
7508-MYBOG,True,Hombre,False,True,False,14,True,Yes,Fiber optic,No,No,No,No,Yes,No,Mensual,True,Electronic check,86.1,1235.55,2.87
7508-SMHXL,False,Mujer,True,False,False,15,True,Yes,Fiber optic,No,Yes,No,No,Yes,No,Mensual,False,Credit card (automatic),89.0,1288.3,2.97
7511-YMXVQ,True,Hombre,False,False,False,9,False,No phone service,DSL,No,No,No,No,Yes,Yes,Mensual,True,Electronic check,45.4,418.8,1.51
7515-LODFU,False,Hombre,True,False,False,69,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Credit card (automatic),20.3,1356.3,0.68
7516-GMHUV,False,Hombre,True,True,False,50,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Bianual,True,Credit card (automatic),105.05,5163.3,3.5
7517-LDMPS,False,Mujer,False,False,False,12,True,No,Fiber optic,No,Yes,No,No,No,Yes,Mensual,True,Electronic check,84.6,1017.35,2.82
7517-SAWMO,True,Mujer,False,True,False,19,True,No,Fiber optic,Yes,No,No,No,No,No,Mensual,True,Electronic check,73.2,1441.1,2.44
7519-JTWQH,False,Mujer,False,False,False,69,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Bianual,True,Bank transfer (automatic),110.5,7455.45,3.68
7520-HQWJU,False,Mujer,False,True,True,66,True,Yes,DSL,Yes,Yes,Yes,No,No,No,Mensual,True,Bank transfer (automatic),67.45,4508.65,2.25
7521-AFHAB,False,Mujer,False,True,True,5,True,No,DSL,No,No,No,No,No,No,Mensual,False,Mailed check,44.8,220.45,1.49
7521-YXVZY,False,Hombre,False,False,True,3,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,False,Mailed check,19.95,58.3,0.66
7524-VRLPL,False,Hombre,True,False,False,69,True,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Bianual,False,Credit card (automatic),74.1,5031.0,2.47
7526-BEZQB,True,Hombre,False,False,False,12,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mensual,True,Electronic check,96.05,1148.1,3.2
7526-IVLYU,False,Hombre,False,False,False,3,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,True,Mailed check,19.65,68.35,0.65
7527-QNRUS,False,Hombre,False,True,True,17,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,True,Mailed check,25.15,412.6,0.84
7529-ZDFXI,False,Hombre,True,True,False,57,True,Yes,Fiber optic,No,Yes,No,No,No,Yes,Mensual,True,Electronic check,89.85,4925.35,2.99
7530-HDYDS,True,Mujer,False,False,False,38,True,No,Fiber optic,No,Yes,Yes,Yes,No,No,Mensual,True,Credit card (automatic),84.25,3264.5,2.81
7531-GQHME,False,Hombre,False,False,False,12,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,False,Credit card (automatic),20.05,265.45,0.67
7534-BFESC,True,Hombre,True,False,False,24,True,Yes,Fiber optic,No,No,No,No,No,No,Mensual,True,Electronic check,76.1,1712.7,2.54
7537-CBQUZ,False,Hombre,True,False,False,63,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Mensual,True,Bank transfer (automatic),109.4,7031.45,3.65
7537-RBWEA,False,Mujer,False,False,False,1,False,No phone service,DSL,No,No,No,No,No,No,Mensual,True,Mailed check,25.15,25.15,0.84
7538-GWHML,True,Mujer,False,False,False,2,True,No,Fiber optic,No,No,No,No,No,No,Mensual,False,Electronic check,69.65,145.15,2.32
7541-YLXCL,True,Hombre,False,False,False,36,True,No,DSL,No,Yes,No,Yes,No,Yes,Anual,True,Mailed check,65.4,2498.4,2.18
7542-CYDDM,False,Hombre,False,False,False,18,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,False,Mailed check,20.05,358.5,0.67
7544-ZVIKX,False,Hombre,False,True,True,58,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Anual,True,Bank transfer (automatic),105.05,6004.85,3.5
7547-EKNFS,True,Hombre,False,True,False,42,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Mensual,True,Bank transfer (automatic),95.25,3959.35,3.18
7548-SEPYI,True,Mujer,False,False,False,5,True,No,Fiber optic,No,Yes,No,No,Yes,Yes,Mensual,True,Electronic check,96.25,512.45,3.21
7549-MYGPK,True,Mujer,False,True,True,63,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Mensual,True,Electronic check,100.55,6215.35,3.35
7550-WIQVA,False,Hombre,False,True,True,50,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Anual,True,Electronic check,108.25,5431.4,3.61
7551-DACSP,True,Hombre,False,True,True,6,True,No,DSL,No,Yes,Yes,No,No,No,Mensual,True,Mailed check,55.3,324.25,1.84
7551-JOHTI,True,Mujer,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,False,Mailed check,19.5,19.5,0.65
7552-KEYGT,False,Hombre,False,True,False,27,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Bank transfer (automatic),19.55,520.55,0.65
7554-AKDQF,False,Mujer,False,True,False,6,True,No,DSL,No,No,No,No,No,No,Mensual,False,Mailed check,45.65,323.45,1.52
7554-NEWDD,False,Hombre,False,False,False,10,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Bank transfer (automatic),25.7,251.6,0.86
7558-IMLMT,False,Hombre,False,True,True,67,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,True,Mailed check,20.8,1411.9,0.69
7560-QJAVJ,False,Mujer,False,False,False,70,True,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Bianual,False,Bank transfer (automatic),79.6,5589.45,2.65
7560-QRBXH,False,Mujer,False,False,True,48,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Anual,False,Mailed check,19.95,936.7,0.66
7562-GSUHK,True,Mujer,False,False,False,16,True,No,Fiber optic,No,Yes,Yes,No,No,Yes,Mensual,True,Credit card (automatic),93.2,1573.7,3.11
7562-UXTPG,False,Mujer,False,False,False,13,True,No,Fiber optic,No,No,No,No,No,No,Mensual,True,Mailed check,70.15,886.7,2.34
7563-BIUPC,True,Hombre,False,False,False,5,True,No,Fiber optic,No,No,No,No,Yes,No,Mensual,True,Electronic check,80.6,415.55,2.69
7564-GHCVB,False,Mujer,False,True,True,72,True,Yes,Fiber optic,Yes,No,No,No,No,No,Bianual,False,Bank transfer (automatic),79.05,5730.7,2.64
7566-DSRLQ,False,Mujer,False,True,False,72,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Bianual,True,Electronic check,110.15,7998.8,3.67
